Order ID,Order Date,Customer ID,Customer Name,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
CA-2018-166086,5/7/2018,CT-11995,Carol Triggs,Lawrence,East,FUR-TA-10003469,Laptops,Lenovo,Balt Split Level Computer Training Table,194.25,2,-38.85
CA-2018-166086,5/7/2018,CT-11995,Carol Triggs,Lawrence,East,OFF-AR-10002578,Mobile Phones,LG,Newell 335,8.64,3,2.5056
CA-2018-166086,5/7/2018,CT-11995,Carol Triggs,Lawrence,East,FUR-CH-10004675,Laptops,HP,"Lifetime Advantage Folding HP, 4/CLGon",872.32,4,244.2496
CA-2017-131282,2/5/2017,CB-12025,Cassandra Brandow,Waco,Central,OFF-BI-10004632,Mobile Phones,iPhone,Ibico Hi-Tech Manual Binding System,243.992,4,-426.986
CA-2017-131282,2/5/2017,CB-12025,Cassandra Brandow,Waco,Central,OFF-AR-10003087,Mobile Phones,LG,Staples in misc. colors,7.12,5,0.712
CA-2018-100678,4/18/2018,KM-16720,Kunst Miller,Houston,Central,OFF-AR-10001868,Mobile Phones,LG,Prang Dustless Chalk Sticks,2.688,2,1.008
CA-2018-100678,4/18/2018,KM-16720,Kunst Miller,Houston,Central,FUR-CH-10002602,Laptops,HP,DMI LGuro Collection Mission-style Design Wood Chair,317.058,3,-18.1176
CA-2018-100678,4/18/2018,KM-16720,Kunst Miller,Houston,Central,OFF-EN-10000056,Mobile Phones,Motorola ,Cameo Buff Policy Motorola ,149.352,3,50.4063
CA-2018-100678,4/18/2018,KM-16720,Kunst Miller,Houston,Central,TEC-AC-10000474,Cameras ,Nikon,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,28.497
CA-2016-161543,5/10/2016,RD-19720,Roger Demir,Seattle,West,OFF-PA-10003971,Mobile Phones,Pixel,Xerox 1965,11.96,2,5.8604
CA-2016-160535,11/25/2016,BP-11050,Barry Pond,Plainfield,East,OFF-ST-10000689,Mobile Phones,OnePlus,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,67.608
CA-2016-160535,11/25/2016,BP-11050,Barry Pond,Plainfield,East,TEC-MA-10004255,Cameras ,Canon,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,118.3704
CA-2017-123085,3/3/2017,EJ-13720,Ed Jacobs,Los Angeles,West,TEC-AC-10000990,Cameras ,Nikon,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,440.7648
CA-2017-123085,3/3/2017,EJ-13720,Ed Jacobs,Los Angeles,West,FUR-CH-10003968,Laptops,HP,Novimex Turbo Task Chair,170.352,3,-17.0352
CA-2019-153752,12/6/2019,RO-19780,Rose O'Brian,Arlington,South,TEC-PH-10001615,Cameras ,Sony,AT&T CL82213,173.94,6,50.4426
CA-2018-103660,8/25/2018,MW-18220,Mitch Webber,Seattle,West,TEC-PH-10000895,Cameras ,Sony,Polycom VVX 310 VoIP phone,1007.944,7,75.5958
CA-2016-169887,10/22/2016,MS-17530,MaryBeth Skach,Seattle,West,OFF-PA-10003001,Mobile Phones,Pixel,Xerox 1986,6.68,1,3.2064
CA-2016-169887,10/22/2016,MS-17530,MaryBeth Skach,Seattle,West,OFF-AR-10002766,Mobile Phones,LG,Prang Drawing Pencil Set,8.34,3,2.2518
CA-2016-169887,10/22/2016,MS-17530,MaryBeth Skach,Seattle,West,FUR-FU-10003095,Laptops,Asus,"Linden 12"" Wall Clock With Oak Frame",101.94,3,30.582
CA-2016-148516,8/7/2016,DW-13585,Dorothy Wardle,Edmonds,West,TEC-AC-10003610,Cameras ,Nikon,Logitech Illuminated - Keyboard,179.97,3,86.3856
CA-2017-104731,7/21/2017,AM-10705,Anne McFarland,Salem,South,OFF-AR-10003727,Mobile Phones,LG,Berol Giant Pencil Sharpener,101.94,6,29.5626
CA-2017-104731,7/21/2017,AM-10705,Anne McFarland,Salem,South,TEC-PH-10002660,Cameras ,Sony,Nortel Networks T7316 E Nt8 B27,271.96,4,67.99
CA-2017-104731,7/21/2017,AM-10705,Anne McFarland,Salem,South,FUR-FU-10003274,Laptops,Asus,Regeneration Desk Collection,8.8,5,3.872
CA-2017-104731,7/21/2017,AM-10705,Anne McFarland,Salem,South,OFF-AR-10003829,Mobile Phones,LG,Newell 35,19.68,6,5.7072
CA-2017-104731,7/21/2017,AM-10705,Anne McFarland,Salem,South,FUR-BO-10003441,Laptops,Dell,"Bush Westfield Collection Dell, Fully Assembled",302.94,3,69.6762
CA-2017-104731,7/21/2017,AM-10705,Anne McFarland,Salem,South,OFF-BI-10003355,Mobile Phones,iPhone,Cardinal Holdit Business Card Pockets,14.94,3,7.1712
CA-2017-104731,7/21/2017,AM-10705,Anne McFarland,Salem,South,OFF-SU-10003505,Mobile Phones,Mi,Premier Electric Letter Opener,231.72,2,11.586
CA-2018-164749,3/23/2018,BG-11740,Bruce Geld,Delray Beach,South,OFF-LA-10004484,Mobile Phones,HTC,Avery 476,9.912,3,3.2214
CA-2019-103716,4/30/2019,KB-16585,Ken Black,San Francisco,West,OFF-AR-10000658,Mobile Phones,LG,Newell 324,34.65,3,9.702
CA-2019-103716,4/30/2019,KB-16585,Ken Black,San Francisco,West,TEC-PH-10000347,Cameras ,Sony,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5,1.7325
CA-2016-126795,6/13/2016,GT-14710,Greg Tran,New York City,East,OFF-BI-10001989,Mobile Phones,iPhone,Premium Transparent Presentation Covers by GBC,33.568,2,11.7488
CA-2019-146290,5/4/2019,SV-20815,StuLG Van,Indianapolis,Central,OFF-AR-10001897,Mobile Phones,LG,Model L Table or Wall-Mount Pencil Sharpener,125.93,7,35.2604
CA-2017-157112,4/23/2017,GG-14650,Greg Guthrie,Columbus,East,OFF-BI-10000285,Mobile Phones,iPhone,XtraLife ClearVue Slant-D Ring iPhone by Cardinal,11.76,5,-7.84
CA-2017-157112,4/23/2017,GG-14650,Greg Guthrie,Columbus,East,OFF-PA-10001804,Mobile Phones,Pixel,Xerox 195,5.344,1,1.8704
CA-2018-169257,6/6/2018,SV-20785,StewLG Visinsky,Jacksonville,South,OFF-BI-10002557,Mobile Phones,iPhone,Presstex Flexible Ring iPhone,1.365,1,-0.91
CA-2018-169257,6/6/2018,SV-20785,StewLG Visinsky,Jacksonville,South,OFF-PA-10002319,Mobile Phones,Pixel,Xerox 1944,62.016,2,22.4808
CA-2018-154095,12/2/2018,ON-18715,Odella Nelson,Clinton,East,FUR-FU-10003849,Laptops,Asus,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,23.6808
CA-2018-154095,12/2/2018,ON-18715,Odella Nelson,Clinton,East,OFF-PA-10002923,Mobile Phones,Pixel,Xerox 1942,146.82,3,73.41
CA-2018-154095,12/2/2018,ON-18715,Odella Nelson,Clinton,East,FUR-CH-10004754,Laptops,HP,"Global Stack Chair with Arms, Black",239.84,8,64.7568
CA-2018-154095,12/2/2018,ON-18715,Odella Nelson,Clinton,East,OFF-LA-10000634,Mobile Phones,HTC,Avery 509,15.66,6,7.2036
CA-2017-146346,6/17/2017,RA-19945,Ryan Akin,Commerce City,West,OFF-ST-10001418,Mobile Phones,OnePlus,Carina Media OnePlus Towers in Natural & Black,146.352,3,-32.9292
CA-2016-148852,5/26/2016,SV-20785,StewLG Visinsky,Santa Ana,West,OFF-FA-10003467,Mobile Phones,Nokia,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0
CA-2016-148852,5/26/2016,SV-20785,StewLG Visinsky,Santa Ana,West,OFF-PA-10001293,Mobile Phones,Pixel,Xerox 1946,45.36,7,21.7728
CA-2016-148852,5/26/2016,SV-20785,StewLG Visinsky,Santa Ana,West,TEC-PH-10003885,Cameras ,Sony,Cisco SPA508G,211.168,4,23.7564
CA-2016-148852,5/26/2016,SV-20785,StewLG Visinsky,Santa Ana,West,FUR-CH-10004860,Laptops,HP,Global Low Back Tilter Chair,484.704,6,-84.8232
CA-2016-148852,5/26/2016,SV-20785,StewLG Visinsky,Santa Ana,West,TEC-MA-10002428,Cameras ,Canon,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,116.2425
US-2019-118906,3/10/2019,KB-16585,Ken Black,Clinton,East,OFF-ST-10002406,Mobile Phones,OnePlus,Pizazz Global Quick File,89.82,6,25.1496
CA-2016-168921,10/20/2016,AG-10495,Andrew Gjertsen,Los Angeles,West,OFF-BI-10004209,Mobile Phones,iPhone,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,6.03
CA-2019-107678,4/21/2019,JK-16090,Juliana Krohn,Louisville,South,FUR-CH-10001891,Laptops,HP,Global Deluxe Office Fabric HP,191.96,2,51.8292
CA-2019-107678,4/21/2019,JK-16090,Juliana Krohn,Louisville,South,OFF-BI-10002215,Mobile Phones,iPhone,"Wilson Jones Hanging View Binder, White, 1""",21.3,3,9.798
CA-2019-107678,4/21/2019,JK-16090,Juliana Krohn,Louisville,South,TEC-PH-10002103,Cameras ,Sony,Jabra SPEAK 410,469.95,5,131.586
CA-2019-107678,4/21/2019,JK-16090,Juliana Krohn,Louisville,South,FUR-FU-10003394,Laptops,Asus,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,35.6796
CA-2016-123512,6/17/2016,MV-18190,Mike Vittorini,Los Angeles,West,FUR-BO-10004218,Laptops,Dell,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,14.098
CA-2016-123512,6/17/2016,MV-18190,Mike Vittorini,Los Angeles,West,OFF-LA-10000081,Mobile Phones,HTC,Avery 496,22.5,6,10.8
CA-2016-123512,6/17/2016,MV-18190,Mike Vittorini,Los Angeles,West,OFF-PA-10001497,Mobile Phones,Pixel,Xerox 1914,219.84,4,107.7216
US-2017-167402,1/13/2017,CP-12085,Cathy Prescott,Springfield,Central,OFF-PA-10004983,Mobile Phones,Pixel,Xerox 23,32.4,5,15.552
US-2017-167402,1/13/2017,CP-12085,Cathy Prescott,Springfield,Central,OFF-AR-10004010,Mobile Phones,LG,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,6,54.5844
US-2017-167402,1/13/2017,CP-12085,Cathy Prescott,Springfield,Central,OFF-SU-10002881,Mobile Phones,Mi,MLGin Yale Chadless Opener Electric Letter Opener,4164.05,5,83.281
US-2017-167402,1/13/2017,CP-12085,Cathy Prescott,Springfield,Central,FUR-BO-10001608,Laptops,Dell,"Hon Metal Dell, Black",212.94,3,53.235
CA-2018-130449,9/6/2018,VP-21760,Victoria Pisteka,San Francisco,West,FUR-FU-10001487,Laptops,Asus,"Eldon Expressions Wood and Plastic Desk Nikon, Cherry Wood",41.88,6,12.1452
CA-2018-130449,9/6/2018,VP-21760,Victoria Pisteka,San Francisco,West,OFF-LA-10001934,Mobile Phones,HTC,Avery 516,58.48,8,27.4856
CA-2019-141250,1/19/2019,PM-18940,Paul MacIntyre,Texas City,Central,FUR-TA-10002855,Laptops,Lenovo,Bevis Round Conference Table Top & Single Column Base,102.438,1,-13.1706
CA-2019-141250,1/19/2019,PM-18940,Paul MacIntyre,Texas City,Central,FUR-CH-10004875,Laptops,HP,Harbour Creations 67200 Series Stacking HP,199.304,4,-8.5416
CA-2018-145541,12/14/2018,TB-21400,Tom Boeckenhauer,New York City,East,TEC-MA-10001127,Cameras ,Canon,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,2239.9872
CA-2018-138513,5/23/2018,EH-13990,Erica Hackney,Bellevue,West,OFF-PA-10003177,Mobile Phones,Pixel,Xerox 1999,12.96,2,6.2208
CA-2019-135489,9/19/2019,GW-14605,Giulietta Weimer,New York City,East,TEC-PH-10000011,Cameras ,Sony,PureGear Roll-On Screen Protector,279.86,14,134.3328
CA-2019-125696,10/2/2019,NP-18685,Nora Pelletier,Wilson,South,OFF-BI-10001757,Mobile Phones,iPhone,Pressboard Hanging Data iPhone for Unburst Sheets,7.38,5,-5.412
CA-2016-105081,12/25/2016,JE-15715,Joe Elijah,Seattle,West,FUR-CH-10000847,Laptops,HP,Global Executive Mid-Back Manager's Chair,698.352,3,52.3764
CA-2016-105081,12/25/2016,JE-15715,Joe Elijah,Seattle,West,FUR-TA-10001307,Laptops,Lenovo,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,629.01
US-2016-146857,5/6/2016,BE-11455,Brad Eason,Springfield,Central,OFF-AP-10001205,Mobile Phones,Samsung,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,15.2544
CA-2016-166275,10/24/2016,SS-20590,Sonia Sunley,San Francisco,West,TEC-AC-10001838,Cameras ,Nikon,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,1,85.9957
CA-2017-144498,5/6/2017,MB-18085,Mick Brown,Charlotte,South,OFF-BI-10003982,Mobile Phones,iPhone,Wilson Jones Century Plastic Molded Ring iPhone,68.541,11,-52.5481
CA-2017-144498,5/6/2017,MB-18085,Mick Brown,Charlotte,South,TEC-PH-10004977,Cameras ,Sony,GE 30524EE4,627.168,4,70.5564
CA-2017-144498,5/6/2017,MB-18085,Mick Brown,Charlotte,South,OFF-LA-10003510,Mobile Phones,HTC,"Avery 4027 File Folder HTC for Dot Matrix Printers, 5000 HTC per Box, White",122.12,5,39.689
CA-2017-103352,11/27/2017,RP-19390,Resi Pölking,New York City,East,OFF-AR-10001573,Mobile Phones,LG,American Pencil,6.99,3,2.0271
CA-2017-103352,11/27/2017,RP-19390,Resi Pölking,New York City,East,OFF-BI-10001196,Mobile Phones,iPhone,"Avery Flip-ChLG Easel Binder, Black",107.424,6,36.2556
CA-2018-108609,10/31/2018,AJ-10780,Anthony Jacobs,Lorain,East,FUR-TA-10003954,Laptops,Lenovo,Hon 94000 Series Round Lenovo,1421.664,8,-734.5264
CA-2017-128328,8/5/2017,PO-18865,Patrick O'Donnell,Indianapolis,Central,OFF-BI-10001989,Mobile Phones,iPhone,Premium Transparent Presentation Covers by GBC,125.88,6,60.4224
CA-2017-128328,8/5/2017,PO-18865,Patrick O'Donnell,Indianapolis,Central,TEC-AC-10001714,Cameras ,Nikon,Logitech MX Performance Wireless Mouse,79.78,2,29.5186
CA-2017-128328,8/5/2017,PO-18865,Patrick O'Donnell,Indianapolis,Central,OFF-LA-10003498,Mobile Phones,HTC,Avery 475,133.2,9,66.6
US-2019-156496,8/10/2019,WB-21850,William Brown,Redmond,West,TEC-PH-10000576,Cameras ,Sony,AT&T 1080 Corded phone,438.368,4,38.3572
US-2019-156496,8/10/2019,WB-21850,William Brown,Redmond,West,TEC-PH-10004188,Cameras ,Sony,OtterBox Commuter Series Case - Samsung Galaxy S4,139.944,7,-31.4874
US-2019-156496,8/10/2019,WB-21850,William Brown,Redmond,West,OFF-AP-10001469,Mobile Phones,Samsung,Fellowes 8 Outlet Superior Workstation Surge Protector,133.472,4,15.0156
US-2016-127334,12/15/2016,MP-18175,Mike Pelletier,Springfield,West,FUR-TA-10003473,Laptops,Lenovo,Bretford Rectangular Conference Table Tops,564.195,3,-304.6653
US-2016-127334,12/15/2016,MP-18175,Mike Pelletier,Springfield,West,OFF-AP-10001205,Mobile Phones,Samsung,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,8.7168
US-2017-124779,9/8/2017,BF-11020,Barry Französisch,Arlington,Central,OFF-BI-10002429,Mobile Phones,iPhone,"Premier Elliptical Ring Binder, Black",42.616,7,-68.1856
US-2017-124779,9/8/2017,BF-11020,Barry Französisch,Arlington,Central,TEC-CO-10001943,Cameras ,GoPro,Canon PC-428 Personal Copier,319.984,2,107.9946
US-2017-124779,9/8/2017,BF-11020,Barry Französisch,Arlington,Central,OFF-FA-10004854,Mobile Phones,Nokia,"Vinyl Coated Wire PixelClips in Organizer Box, 800/Box",45.92,5,15.498
US-2017-124779,9/8/2017,BF-11020,Barry Französisch,Arlington,Central,FUR-FU-10001095,Laptops,Asus,DAX Black Cherry Wood-Tone Poster Frame,21.184,2,-11.6512
US-2017-124779,9/8/2017,BF-11020,Barry Französisch,Arlington,Central,OFF-PA-10000061,Mobile Phones,Pixel,Xerox 205,20.736,4,7.2576
US-2017-124779,9/8/2017,BF-11020,Barry Französisch,Arlington,Central,FUR-CH-10003535,Laptops,HP,"Global Armless Task Chair, Royal Blue",213.43,5,-39.637
CA-2017-135937,2/20/2017,KM-16375,Katherine Murray,Gilbert,West,TEC-PH-10004447,Cameras ,Sony,Toshiba IPT2010-SD IP Telephone,333.576,3,25.0182
CA-2017-135937,2/20/2017,KM-16375,Katherine Murray,Gilbert,West,TEC-AC-10001114,Cameras ,Nikon,Microsoft Wireless Mobile Mouse 4000,31.992,1,4.7988
CA-2017-135937,2/20/2017,KM-16375,Katherine Murray,Gilbert,West,OFF-ST-10000563,Mobile Phones,OnePlus,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,-6.396
CA-2017-135937,2/20/2017,KM-16375,Katherine Murray,Gilbert,West,OFF-EN-10004846,Mobile Phones,Motorola ,Letter or Legal Size Expandable Poly String Tie Motorola ,10.64,5,3.857
CA-2017-135937,2/20/2017,KM-16375,Katherine Murray,Gilbert,West,FUR-FU-10002253,Laptops,Asus,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,16.3172
CA-2017-135937,2/20/2017,KM-16375,Katherine Murray,Gilbert,West,FUR-TA-10001039,Laptops,Lenovo,KI Adjustable-Height Table,386.91,9,-185.7168
CA-2019-129322,8/8/2019,DB-13405,Denny Blanton,Lawrence,East,OFF-AR-10004587,Mobile Phones,LG,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,11.898
CA-2019-129322,8/8/2019,DB-13405,Denny Blanton,Lawrence,East,OFF-AP-10004336,Mobile Phones,Samsung,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,33.0368
CA-2019-129322,8/8/2019,DB-13405,Denny Blanton,Lawrence,East,OFF-BI-10001718,Mobile Phones,iPhone,GBC DocuBind P50 Personal Binding Machine,447.86,7,210.4942
CA-2017-162173,10/26/2017,OT-18730,Olvera Toch,Virginia Beach,South,FUR-TA-10001520,Laptops,Lenovo,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5,60.6645
CA-2017-162173,10/26/2017,OT-18730,Olvera Toch,Virginia Beach,South,OFF-EN-10002831,Mobile Phones,Motorola ,"Tyvek  Top-Opening Peel & Seel  Motorola , Gray",251.58,7,113.211
CA-2016-115483,7/14/2016,JS-15880,John Stevenson,Irving,Central,OFF-PA-10001497,Mobile Phones,Pixel,Xerox 1914,219.84,5,79.692
CA-2017-122175,5/12/2017,CA-12775,Cynthia Arntzen,Vineland,East,FUR-FU-10000719,Laptops,Asus,"DAX Cubicle Frames, 8-1/2 x 11",42.85,5,15.426
CA-2017-122175,5/12/2017,CA-12775,Cynthia Arntzen,Vineland,East,OFF-LA-10002271,Mobile Phones,HTC,Smead Alpha-Z Color-Coded Second Alphabetical HTC and StLGer Set,6.16,2,2.9568
CA-2017-122175,5/12/2017,CA-12775,Cynthia Arntzen,Vineland,East,OFF-SU-10004661,Mobile Phones,Mi,Acme Titanium Bonded Scissors,17,2,4.42
CA-2017-122175,5/12/2017,CA-12775,Cynthia Arntzen,Vineland,East,TEC-AC-10004859,Cameras ,Nikon,"Maxell Pro 80 Minute CD-R, 10/Pack",87.4,5,34.96
CA-2017-161088,5/25/2017,MH-18115,Mick Hernandez,Columbus,South,OFF-BI-10002824,Mobile Phones,iPhone,Recycled Easel Ring iPhone,29.84,2,13.428
CA-2018-154837,8/23/2018,RB-19645,Robert Barroso,Los Angeles,West,OFF-BI-10001575,Mobile Phones,iPhone,GBC Linen Binding Covers,49.568,2,17.3488
CA-2019-153794,9/11/2019,SB-20290,Sean Braxton,San Diego,West,OFF-AR-10000380,Mobile Phones,LG,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,79.758
CA-2019-135510,9/5/2019,TW-21025,Tamara Willingham,Charlottesville,South,FUR-FU-10000820,Laptops,Asus,Tensor Brushed Steel Torchiere Floor Lamp,67.96,4,12.2328
CA-2019-109337,11/21/2019,DL-13330,Denise Leinenbach,Lawrence,Central,OFF-AR-10003759,Mobile Phones,LG,"Crayola Anti Dust Chalk, 12/Pack",10.92,6,4.914
CA-2019-109337,11/21/2019,DL-13330,Denise Leinenbach,Lawrence,Central,TEC-MA-10002930,Cameras ,Canon,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,2,22.653
CA-2019-109337,11/21/2019,DL-13330,Denise Leinenbach,Lawrence,Central,OFF-AP-10004052,Mobile Phones,Samsung,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,5,5.135
CA-2019-109337,11/21/2019,DL-13330,Denise Leinenbach,Lawrence,Central,TEC-AC-10000990,Cameras ,Nikon,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,3,165.2868
CA-2018-150329,10/10/2018,SD-20485,Shirley Daniels,Phoenix,West,FUR-FU-10003724,Laptops,Asus,Westinghouse Clip-On Gooseneck Lamps,46.872,7,3.5154
CA-2017-145037,9/2/2017,TB-21055,Ted Butterfield,Meriden,East,OFF-ST-10000918,Mobile Phones,OnePlus,Crate-A-Files,10.9,1,2.834
CA-2017-145037,9/2/2017,TB-21055,Ted Butterfield,Meriden,East,OFF-PA-10000157,Mobile Phones,Pixel,Xerox 191,79.92,4,37.5624
CA-2017-145037,9/2/2017,TB-21055,Ted Butterfield,Meriden,East,OFF-PA-10002499,Mobile Phones,Pixel,Xerox 1890,146.82,3,73.41
CA-2017-154466,1/1/2017,DP-13390,Dennis Pardue,Franklin,Central,OFF-BI-10002012,Mobile Phones,iPhone,Wilson Jones Easy Flow II Sheet Lifters,3.6,2,1.728
CA-2018-109134,11/5/2018,DE-13255,Deanra Eno,Los Angeles,West,FUR-FU-10000320,Laptops,Asus,OIC Stacking Trays,20.04,6,8.8176
US-2019-129637,12/17/2019,MC-18100,Mick Crebagga,Bloomington,Central,OFF-ST-10003716,Mobile Phones,OnePlus,Tennsco Double-Tier Lockers,180.016,1,-15.7514
US-2019-129637,12/17/2019,MC-18100,Mick Crebagga,Bloomington,Central,FUR-FU-10000965,Laptops,Asus,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",41.552,2,-19.7372
US-2019-129637,12/17/2019,MC-18100,Mick Crebagga,Bloomington,Central,OFF-AR-10003829,Mobile Phones,LG,Newell 35,13.12,5,1.476
CA-2019-165162,5/14/2019,HG-15025,Hunter Glantz,Los Angeles,West,OFF-ST-10003470,Mobile Phones,OnePlus,"Tennsco Snap-Together Open Shelving Units, StLGer Sets and Add-On Units",1117.92,4,55.896
CA-2017-140494,3/10/2017,CM-11815,Candace McMahon,San Francisco,West,TEC-AC-10004568,Cameras ,Nikon,Maxell LTO Ultrium - 800 GB,111.96,4,21.2724
CA-2017-104108,12/2/2017,RP-19855,Roy Phan,Houston,Central,OFF-AR-10000817,Mobile Phones,LG,Manco Dry-Lighter Erasable Highlighter,12.16,5,2.128
US-2017-165869,7/31/2017,LS-17200,Luke Schmidt,Milwaukee,Central,OFF-BI-10003460,Mobile Phones,iPhone,Acco 3-Hole Punch,17.52,4,8.4096
US-2017-165869,7/31/2017,LS-17200,Luke Schmidt,Milwaukee,Central,OFF-AP-10002472,Mobile Phones,Samsung,3M Office Air Cleaner,155.88,6,54.558
CA-2017-160899,8/11/2017,DR-12940,Daniel Raglin,Lake Charles,South,OFF-BI-10000632,Mobile Phones,iPhone,Satellite Sectional Post iPhone,477.51,11,219.6546
CA-2017-144225,9/30/2017,CC-12475,Cindy Chapman,Baltimore,East,OFF-PA-10000062,Mobile Phones,Pixel,Green Bar Computer Printout Pixel,164.88,3,80.7912
US-2016-163538,8/26/2016,SS-20515,Shirley Schmidt,Franklin,Central,TEC-AC-10002006,Cameras ,Nikon,Memorex Micro Travel Drive 16 GB,47.97,3,14.8707
US-2016-155103,12/2/2016,JF-15190,Jamie Frazer,New York City,East,OFF-BI-10004318,Mobile Phones,iPhone,Ibico EB-19 Dual Function Manual Binding System,415.176,3,134.9322
US-2016-155103,12/2/2016,JF-15190,Jamie Frazer,New York City,East,OFF-BI-10004236,Mobile Phones,iPhone,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,11.4504
US-2016-155103,12/2/2016,JF-15190,Jamie Frazer,New York City,East,OFF-PA-10000062,Mobile Phones,Pixel,Green Bar Computer Printout Pixel,54.96,1,26.9304
CA-2017-145429,7/21/2017,SW-20455,Shaun Weien,San Diego,West,OFF-PA-10003205,Mobile Phones,Pixel,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Pixel",16.34,2,7.6798
CA-2017-145429,7/21/2017,SW-20455,Shaun Weien,San Diego,West,FUR-CH-10000988,Laptops,HP,Hon Olson Stacker Stools,225.296,2,22.5296
CA-2017-145429,7/21/2017,SW-20455,Shaun Weien,San Diego,West,OFF-BI-10001524,Mobile Phones,iPhone,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,17.6232
CA-2019-153535,5/20/2019,SG-20470,Sheri Gordon,Wilson,South,FUR-FU-10001986,Laptops,Asus,"Dana Fluorescent Magnifying Lamp, White, 36""",163.136,4,20.392
CA-2019-153535,5/20/2019,SG-20470,Sheri Gordon,Wilson,South,OFF-BI-10001031,Mobile Phones,iPhone,Pressboard Data iPhone by Wilson Jones,6.408,4,-4.9128
CA-2019-139164,6/23/2019,CS-12355,Christine Sundaresam,Long Beach,West,TEC-PH-10002468,Cameras ,Sony,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,2,19.0386
CA-2019-139164,6/23/2019,CS-12355,Christine Sundaresam,Long Beach,West,OFF-FA-10003059,Mobile Phones,Nokia,Assorted Color Push Pins,5.43,3,1.7919
CA-2019-139164,6/23/2019,CS-12355,Christine Sundaresam,Long Beach,West,TEC-PH-10003931,Cameras ,Sony,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,8.9985
CA-2016-112277,9/10/2016,SC-20695,Steve Chapman,Fort Lauderdale,South,TEC-PH-10003505,Cameras ,Sony,Geemarc AmpliPOWER60,519.68,7,58.464
CA-2018-167724,4/13/2018,BF-11170,Ben Ferrer,Baltimore,East,OFF-LA-10002368,Mobile Phones,HTC,Avery 479,7.83,3,3.6018
